timestamp,worker_id,attempt,start_date,days,status,message
2025-12-14T17:34:37.154214,2,1,2025-12-18,4,print,Переходим в категорию 29 из списка и спим 4 секунды
2025-12-14T17:34:41.157146,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-18
2025-12-14T17:34:41.602276,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:34:44.606126,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:34:55.570835,2,1,2025-12-18,4,print,Выбрал 30 категорию из 32 найденных
2025-12-14T17:34:55.572835,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:34:55.713985,2,1,2025-12-18,4,print,Переходим в категорию 30 из списка и спим 4 секунды
2025-12-14T17:34:59.718322,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-18
2025-12-14T17:35:02.354498,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:35:05.365013,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:35:16.644474,2,1,2025-12-18,4,print,Выбрал 31 категорию из 32 найденных
2025-12-14T17:35:16.645450,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:35:16.703676,2,1,2025-12-18,4,print,Переходим в категорию 31 из списка и спим 4 секунды
2025-12-14T17:35:20.706055,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-18
2025-12-14T17:35:20.906799,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:35:23.910356,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:35:34.327532,2,1,2025-12-18,4,print,Выбрал 32 категорию из 32 найденных
2025-12-14T17:35:34.328537,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:35:35.061183,2,1,2025-12-18,4,print,Переходим в категорию 32 из списка и спим 4 секунды
2025-12-14T17:35:39.064031,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-18
2025-12-14T17:35:39.352309,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:35:42.355202,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:35:49.318345,2,1,2025-12-18,4,print,[trace] save_regular_prices start count=32
2025-12-14T17:35:49.536853,2,1,2025-12-18,4,print,[parser-2] progress 1/4 (25%)
2025-12-14T17:35:49.538861,2,1,2025-12-18,4,print,[trace] parse_period processing date=2025-12-19
2025-12-14T17:35:49.540858,2,1,2025-12-18,4,print,[trace] get_regular_prices_for_date start dt=2025-12-19
2025-12-14T17:35:49.541857,2,1,2025-12-18,4,print,[trace] switch_dates start for date=2025-12-19
2025-12-14T17:35:49.577860,2,1,2025-12-18,4,print,"Нашел элемент ""input_date"""
2025-12-14T17:35:49.595866,2,1,2025-12-18,4,print,"Нашел элемент ""input_btn"""
2025-12-14T17:35:49.608866,2,1,2025-12-18,4,print,"Проскроллил к ""input_btn"""
2025-12-14T17:35:49.644406,2,1,2025-12-18,4,print,"Кликнул на ""input_btn"""
2025-12-14T17:35:49.746860,2,1,2025-12-18,4,print,"Нашел рамку выбора дат ""x-modal__container"""
2025-12-14T17:35:52.749897,2,1,2025-12-18,4,print,[trace] find_dates start
2025-12-14T17:35:58.780922,2,1,2025-12-18,4,print,Нашел список дат для выбора
2025-12-14T17:36:03.783385,2,1,2025-12-18,4,print,"[trace] find_date_btn start dt=2025-12-19, procedure=arrival"
2025-12-14T17:36:05.309747,2,1,2025-12-18,4,print,Кликнул по кнопке заезда
2025-12-14T17:36:05.310763,2,1,2025-12-18,4,print,"[trace] find_date_btn start dt=2025-12-19, procedure=checkout"
2025-12-14T17:36:06.892343,2,1,2025-12-18,4,print,Кликнул по кнопке выезда
2025-12-14T17:36:10.893879,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:36:35.951835,2,1,2025-12-18,4,print,На 19.12.2025 найдено: 35 доступных категорий
2025-12-14T17:36:39.028731,2,1,2025-12-18,4,print,Выбрал 1 категорию из 35 найденных
2025-12-14T17:36:39.030722,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:36:39.179551,2,1,2025-12-18,4,print,Переходим в категорию 1 из списка и спим 4 секунды
2025-12-14T17:36:43.182615,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-19
2025-12-14T17:36:43.442039,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:36:46.446518,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:36:59.767931,2,1,2025-12-18,4,print,Выбрал 2 категорию из 35 найденных
2025-12-14T17:36:59.769937,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:36:59.848274,2,1,2025-12-18,4,print,Переходим в категорию 2 из списка и спим 4 секунды
2025-12-14T17:37:03.852313,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-19
2025-12-14T17:37:04.019467,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:37:07.022026,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:37:16.956618,2,1,2025-12-18,4,print,Выбрал 3 категорию из 35 найденных
2025-12-14T17:37:16.957616,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:37:17.046767,2,1,2025-12-18,4,print,Переходим в категорию 3 из списка и спим 4 секунды
2025-12-14T17:37:21.049796,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-19
2025-12-14T17:37:21.196350,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:37:24.197786,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:37:40.374565,2,1,2025-12-18,4,print,Выбрал 4 категорию из 35 найденных
2025-12-14T17:37:40.375566,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:37:40.450114,2,1,2025-12-18,4,print,Переходим в категорию 4 из списка и спим 4 секунды
2025-12-14T17:37:44.453889,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-19
2025-12-14T17:37:44.601637,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:37:47.604293,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:38:00.786195,2,1,2025-12-18,4,print,Выбрал 5 категорию из 35 найденных
2025-12-14T17:38:00.788193,2,1,2025-12-18,4,print,[trace] check_last_room start
2025-12-14T17:38:00.836238,2,1,2025-12-18,4,print,Переходим в категорию 5 из списка и спим 4 секунды
2025-12-14T17:38:04.838896,2,1,2025-12-18,4,print,[trace] extract_regular_prices start date=2025-12-19
2025-12-14T17:38:04.980966,2,1,2025-12-18,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:38:07.984252,2,1,2025-12-18,4,print,[trace] find_categories start
2025-12-14T17:38:20.254097,2,1,2025-12-18,4,print,Выбрал 6 категорию из 35 найденных
