timestamp,worker_id,attempt,start_date,days,status,message
2025-12-14T17:24:35.781668,3,1,2025-12-22,4,print,[parser-3] attempt 1: starting range 2025-12-22 -> 2025-12-25
2025-12-14T17:24:35.783684,3,1,2025-12-22,4,start,starting range 2025-12-22 -> 2025-12-25
2025-12-14T17:24:35.784673,3,1,2025-12-22,4,print,[trace] create_browser_options start
2025-12-14T17:24:35.786679,3,1,2025-12-22,4,print,[trace] get_connection start
2025-12-14T17:24:35.853014,3,1,2025-12-22,4,print,[trace] get_connection yield connection
2025-12-14T17:24:35.854013,3,1,2025-12-22,4,print,[trace] PostgresPriceRepository.__init__ start
2025-12-14T17:24:45.999045,3,1,2025-12-22,4,print,[trace] SeleniumHotelGateway.__init__ start
2025-12-14T17:24:46.023287,3,1,2025-12-22,4,print,[trace] SeleniumHotelGateway._open_site start
2025-12-14T17:24:46.045067,3,1,2025-12-22,4,print,[trace] find_btn start
2025-12-14T17:25:15.854606,3,1,2025-12-22,4,print,"Нашел рамку ""block--content"""
2025-12-14T17:25:15.908268,3,1,2025-12-22,4,print,"Нашел рамку ""tl-booking-form"""
2025-12-14T17:25:16.055064,3,1,2025-12-22,4,print,Нашел и переключился на iframe
2025-12-14T17:25:19.070259,3,1,2025-12-22,4,print,"Нашел ""page-container"""
2025-12-14T17:25:30.880507,3,1,2025-12-22,4,print,[trace] PriceParsingService.__init__ start
2025-12-14T17:25:30.903646,3,1,2025-12-22,4,print,"[trace] parse_period start start_date=2025-12-22, days=4"
2025-12-14T17:25:30.913965,3,1,2025-12-22,4,print,[trace] parse_period processing date=2025-12-22
2025-12-14T17:25:30.925534,3,1,2025-12-22,4,print,[trace] get_regular_prices_for_date start dt=2025-12-22
2025-12-14T17:25:30.937146,3,1,2025-12-22,4,print,[trace] switch_dates start for date=2025-12-22
2025-12-14T17:25:31.294880,3,1,2025-12-22,4,print,"Нашел элемент ""input_date"""
2025-12-14T17:25:31.564516,3,1,2025-12-22,4,print,"Нашел элемент ""input_btn"""
2025-12-14T17:25:31.654187,3,1,2025-12-22,4,print,"Проскроллил к ""input_btn"""
2025-12-14T17:25:31.898195,3,1,2025-12-22,4,print,"Кликнул на ""input_btn"""
2025-12-14T17:25:32.110310,3,1,2025-12-22,4,print,"Нашел рамку выбора дат ""x-modal__container"""
2025-12-14T17:25:35.114689,3,1,2025-12-22,4,print,[trace] find_dates start
2025-12-14T17:25:41.101324,3,1,2025-12-22,4,print,Нашел список дат для выбора
2025-12-14T17:25:46.103475,3,1,2025-12-22,4,print,"[trace] find_date_btn start dt=2025-12-22, procedure=arrival"
2025-12-14T17:25:47.509908,3,1,2025-12-22,4,print,Кликнул по кнопке заезда
2025-12-14T17:25:47.510911,3,1,2025-12-22,4,print,"[trace] find_date_btn start dt=2025-12-22, procedure=checkout"
2025-12-14T17:25:49.292032,3,1,2025-12-22,4,print,Кликнул по кнопке выезда
2025-12-14T17:25:53.293843,3,1,2025-12-22,4,print,[trace] find_categories start
2025-12-14T17:26:06.506531,3,1,2025-12-22,4,print,На 22.12.2025 найдено: 32 доступных категорий
2025-12-14T17:26:09.533831,3,1,2025-12-22,4,print,Выбрал 1 категорию из 32 найденных
2025-12-14T17:26:09.534859,3,1,2025-12-22,4,print,[trace] check_last_room start
