timestamp,worker_id,attempt,start_date,days,status,message
2025-12-14T17:24:35.782674,4,1,2025-12-26,4,print,[parser-4] attempt 1: starting range 2025-12-26 -> 2025-12-29
2025-12-14T17:24:35.783684,4,1,2025-12-26,4,start,starting range 2025-12-26 -> 2025-12-29
2025-12-14T17:24:35.784673,4,1,2025-12-26,4,print,[trace] create_browser_options start
2025-12-14T17:24:35.785676,4,1,2025-12-26,4,print,[trace] get_connection start
2025-12-14T17:24:35.853014,4,1,2025-12-26,4,print,[trace] get_connection yield connection
2025-12-14T17:24:35.853014,4,1,2025-12-26,4,print,[trace] PostgresPriceRepository.__init__ start
2025-12-14T17:24:46.238639,4,1,2025-12-26,4,print,[trace] SeleniumHotelGateway.__init__ start
2025-12-14T17:24:46.244281,4,1,2025-12-26,4,print,[trace] SeleniumHotelGateway._open_site start
2025-12-14T17:24:46.248884,4,1,2025-12-26,4,print,[trace] find_btn start
2025-12-14T17:25:15.434927,4,1,2025-12-26,4,print,"Нашел рамку ""block--content"""
2025-12-14T17:25:15.462391,4,1,2025-12-26,4,print,"Нашел рамку ""tl-booking-form"""
2025-12-14T17:25:15.566910,4,1,2025-12-26,4,print,Нашел и переключился на iframe
2025-12-14T17:25:18.582813,4,1,2025-12-26,4,print,"Нашел ""page-container"""
2025-12-14T17:25:29.946477,4,1,2025-12-26,4,print,[trace] PriceParsingService.__init__ start
2025-12-14T17:25:29.963758,4,1,2025-12-26,4,print,"[trace] parse_period start start_date=2025-12-26, days=4"
2025-12-14T17:25:29.971787,4,1,2025-12-26,4,print,[trace] parse_period processing date=2025-12-26
2025-12-14T17:25:29.991372,4,1,2025-12-26,4,print,[trace] get_regular_prices_for_date start dt=2025-12-26
2025-12-14T17:25:30.012387,4,1,2025-12-26,4,print,[trace] switch_dates start for date=2025-12-26
2025-12-14T17:25:30.498766,4,1,2025-12-26,4,print,"Нашел элемент ""input_date"""
2025-12-14T17:25:31.258920,4,1,2025-12-26,4,print,"Нашел элемент ""input_btn"""
2025-12-14T17:25:31.352020,4,1,2025-12-26,4,print,"Проскроллил к ""input_btn"""
2025-12-14T17:25:31.899205,4,1,2025-12-26,4,print,"Кликнул на ""input_btn"""
2025-12-14T17:25:32.124597,4,1,2025-12-26,4,print,"Нашел рамку выбора дат ""x-modal__container"""
2025-12-14T17:25:35.129289,4,1,2025-12-26,4,print,[trace] find_dates start
2025-12-14T17:25:41.170003,4,1,2025-12-26,4,print,Нашел список дат для выбора
2025-12-14T17:25:46.171923,4,1,2025-12-26,4,print,"[trace] find_date_btn start dt=2025-12-26, procedure=arrival"
2025-12-14T17:25:47.640791,4,1,2025-12-26,4,print,Кликнул по кнопке заезда
2025-12-14T17:25:47.642783,4,1,2025-12-26,4,print,"[trace] find_date_btn start dt=2025-12-26, procedure=checkout"
2025-12-14T17:25:49.483524,4,1,2025-12-26,4,print,Кликнул по кнопке выезда
2025-12-14T17:25:53.486015,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:26:06.525897,4,1,2025-12-26,4,print,На 26.12.2025 найдено: 27 доступных категорий
2025-12-14T17:26:09.560705,4,1,2025-12-26,4,print,Выбрал 1 категорию из 27 найденных
2025-12-14T17:26:09.561708,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:26:09.642238,4,1,2025-12-26,4,print,Переходим в категорию 1 из списка и спим 4 секунды
2025-12-14T17:26:13.647080,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:26:13.895957,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:26:16.901570,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:26:27.170898,4,1,2025-12-26,4,print,Выбрал 2 категорию из 27 найденных
2025-12-14T17:26:27.171901,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:26:27.237789,4,1,2025-12-26,4,print,Переходим в категорию 2 из списка и спим 4 секунды
2025-12-14T17:26:31.238982,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:26:31.428284,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:26:34.431900,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:26:44.537811,4,1,2025-12-26,4,print,Выбрал 3 категорию из 27 найденных
2025-12-14T17:26:44.538809,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:26:44.584610,4,1,2025-12-26,4,print,Переходим в категорию 3 из списка и спим 4 секунды
2025-12-14T17:26:48.587099,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:26:48.715026,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:26:51.716574,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:27:01.153574,4,1,2025-12-26,4,print,Выбрал 4 категорию из 27 найденных
2025-12-14T17:27:01.154576,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:27:01.194104,4,1,2025-12-26,4,print,Переходим в категорию 4 из списка и спим 4 секунды
2025-12-14T17:27:05.198469,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:27:05.330200,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:27:08.331041,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:27:18.155572,4,1,2025-12-26,4,print,Выбрал 5 категорию из 27 найденных
2025-12-14T17:27:18.156584,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:27:18.208791,4,1,2025-12-26,4,print,Переходим в категорию 5 из списка и спим 4 секунды
2025-12-14T17:27:22.211023,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:27:22.333883,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:27:25.335558,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:27:35.969432,4,1,2025-12-26,4,print,Выбрал 6 категорию из 27 найденных
2025-12-14T17:27:35.970488,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:27:36.047538,4,1,2025-12-26,4,print,Переходим в категорию 6 из списка и спим 4 секунды
2025-12-14T17:27:40.049450,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:27:40.205398,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:27:43.207726,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:27:55.282886,4,1,2025-12-26,4,print,Выбрал 7 категорию из 27 найденных
2025-12-14T17:27:55.283996,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:27:55.346082,4,1,2025-12-26,4,print,Переходим в категорию 7 из списка и спим 4 секунды
2025-12-14T17:27:59.347780,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:27:59.563115,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:28:02.566496,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:28:11.582032,4,1,2025-12-26,4,print,Выбрал 8 категорию из 27 найденных
2025-12-14T17:28:11.583031,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:28:11.634981,4,1,2025-12-26,4,print,Переходим в категорию 8 из списка и спим 4 секунды
2025-12-14T17:28:15.637666,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:28:15.988064,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:28:18.991314,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:28:29.797490,4,1,2025-12-26,4,print,Выбрал 9 категорию из 27 найденных
2025-12-14T17:28:29.798492,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:28:29.852738,4,1,2025-12-26,4,print,Переходим в категорию 9 из списка и спим 4 секунды
2025-12-14T17:28:33.853975,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:28:34.002301,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:28:37.003860,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:28:46.029940,4,1,2025-12-26,4,print,Выбрал 10 категорию из 27 найденных
2025-12-14T17:28:46.031928,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:28:46.097899,4,1,2025-12-26,4,print,Переходим в категорию 10 из списка и спим 4 секунды
2025-12-14T17:28:50.100159,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:28:50.234098,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:28:53.235922,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:29:04.830756,4,1,2025-12-26,4,print,Выбрал 11 категорию из 27 найденных
2025-12-14T17:29:04.831751,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:29:04.889747,4,1,2025-12-26,4,print,Переходим в категорию 11 из списка и спим 4 секунды
2025-12-14T17:29:08.891867,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:29:09.079706,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:29:12.084306,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:29:22.873413,4,1,2025-12-26,4,print,Выбрал 12 категорию из 27 найденных
2025-12-14T17:29:22.874412,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:29:22.917412,4,1,2025-12-26,4,print,Переходим в категорию 12 из списка и спим 4 секунды
2025-12-14T17:29:26.919574,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:29:27.146231,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:29:30.148351,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:29:39.886095,4,1,2025-12-26,4,print,Выбрал 13 категорию из 27 найденных
2025-12-14T17:29:39.889098,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:29:39.984666,4,1,2025-12-26,4,print,Переходим в категорию 13 из списка и спим 4 секунды
2025-12-14T17:29:43.988828,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:29:44.320341,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:29:47.323313,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:29:56.724369,4,1,2025-12-26,4,print,Выбрал 14 категорию из 27 найденных
2025-12-14T17:29:56.726373,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:29:56.812405,4,1,2025-12-26,4,print,Переходим в категорию 14 из списка и спим 4 секунды
2025-12-14T17:30:00.815253,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:30:00.949293,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:30:03.951301,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:30:13.886319,4,1,2025-12-26,4,print,Выбрал 15 категорию из 27 найденных
2025-12-14T17:30:13.889326,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:30:14.015205,4,1,2025-12-26,4,print,Переходим в категорию 15 из списка и спим 4 секунды
2025-12-14T17:30:18.018563,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:30:18.242562,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:30:21.246804,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:30:29.217828,4,1,2025-12-26,4,print,Выбрал 16 категорию из 27 найденных
2025-12-14T17:30:29.222814,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:30:29.573930,4,1,2025-12-26,4,print,Переходим в категорию 16 из списка и спим 4 секунды
2025-12-14T17:30:33.577847,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:30:33.967988,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:30:36.970655,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:30:47.362786,4,1,2025-12-26,4,print,Выбрал 17 категорию из 27 найденных
2025-12-14T17:30:47.363773,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:30:47.436829,4,1,2025-12-26,4,print,Переходим в категорию 17 из списка и спим 4 секунды
2025-12-14T17:30:51.440051,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:30:51.738556,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:30:54.742085,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:31:02.651246,4,1,2025-12-26,4,print,Выбрал 18 категорию из 27 найденных
2025-12-14T17:31:02.654224,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:31:02.732796,4,1,2025-12-26,4,print,Переходим в категорию 18 из списка и спим 4 секунды
2025-12-14T17:31:06.735503,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:31:06.942419,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:31:09.950642,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:31:20.951856,4,1,2025-12-26,4,print,Выбрал 19 категорию из 27 найденных
2025-12-14T17:31:20.954844,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:31:21.021207,4,1,2025-12-26,4,print,Переходим в категорию 19 из списка и спим 4 секунды
2025-12-14T17:31:25.022594,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:31:25.274444,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:31:28.276387,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:31:40.687646,4,1,2025-12-26,4,print,Выбрал 20 категорию из 27 найденных
2025-12-14T17:31:40.690357,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:31:40.766008,4,1,2025-12-26,4,print,Переходим в категорию 20 из списка и спим 4 секунды
2025-12-14T17:31:44.768529,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:31:44.907932,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:31:47.910128,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:31:58.472807,4,1,2025-12-26,4,print,Выбрал 21 категорию из 27 найденных
2025-12-14T17:31:58.474321,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:31:58.554064,4,1,2025-12-26,4,print,Переходим в категорию 21 из списка и спим 4 секунды
2025-12-14T17:32:02.556065,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:32:02.891555,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:32:05.894185,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:32:14.967421,4,1,2025-12-26,4,print,Выбрал 22 категорию из 27 найденных
2025-12-14T17:32:14.970842,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:32:15.078276,4,1,2025-12-26,4,print,Переходим в категорию 22 из списка и спим 4 секунды
2025-12-14T17:32:19.082039,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:32:19.444602,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:32:22.447712,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:32:37.095305,4,1,2025-12-26,4,print,Выбрал 23 категорию из 27 найденных
2025-12-14T17:32:37.096297,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:32:37.175462,4,1,2025-12-26,4,print,Переходим в категорию 23 из списка и спим 4 секунды
2025-12-14T17:32:41.179731,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:32:41.494617,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:32:44.498628,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:32:56.126652,4,1,2025-12-26,4,print,Выбрал 24 категорию из 27 найденных
2025-12-14T17:32:56.127218,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:32:56.159276,4,1,2025-12-26,4,print,Переходим в категорию 24 из списка и спим 4 секунды
2025-12-14T17:33:00.167645,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:33:00.754562,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:33:03.761747,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:33:19.741775,4,1,2025-12-26,4,print,Выбрал 25 категорию из 27 найденных
2025-12-14T17:33:19.744448,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:33:19.819509,4,1,2025-12-26,4,print,Переходим в категорию 25 из списка и спим 4 секунды
2025-12-14T17:33:23.822890,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:33:24.249898,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:33:27.254005,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:33:36.820831,4,1,2025-12-26,4,print,Выбрал 26 категорию из 27 найденных
2025-12-14T17:33:36.821414,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:33:36.876596,4,1,2025-12-26,4,print,Переходим в категорию 26 из списка и спим 4 секунды
2025-12-14T17:33:40.879520,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:33:41.351017,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:33:44.353944,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:33:56.629537,4,1,2025-12-26,4,print,Выбрал 27 категорию из 27 найденных
2025-12-14T17:33:56.633547,4,1,2025-12-26,4,print,[trace] check_last_room start
2025-12-14T17:33:56.745634,4,1,2025-12-26,4,print,Переходим в категорию 27 из списка и спим 4 секунды
2025-12-14T17:34:00.748989,4,1,2025-12-26,4,print,[trace] extract_regular_prices start date=2025-12-26
2025-12-14T17:34:00.981877,4,1,2025-12-26,4,print,"Нашел кнопку возврата к выбору категорий и кликнул по ней, спим 3 секунды"
2025-12-14T17:34:03.984115,4,1,2025-12-26,4,print,[trace] find_categories start
2025-12-14T17:34:17.011815,4,1,2025-12-26,4,print,[trace] save_regular_prices start count=27
2025-12-14T17:34:17.106318,4,1,2025-12-26,4,print,[parser-4] progress 1/4 (25%)
2025-12-14T17:34:17.106318,4,1,2025-12-26,4,print,[trace] parse_period processing date=2025-12-27
2025-12-14T17:34:17.107325,4,1,2025-12-26,4,print,[trace] get_regular_prices_for_date start dt=2025-12-27
2025-12-14T17:34:17.108323,4,1,2025-12-26,4,print,[trace] switch_dates start for date=2025-12-27
2025-12-14T17:34:17.128210,4,1,2025-12-26,4,print,"Нашел элемент ""input_date"""
2025-12-14T17:34:17.145965,4,1,2025-12-26,4,print,"Нашел элемент ""input_btn"""
